"","icon","id","name","place_id","reference","scope","vicinity","business_status","price_level","rating","user_ratings_total","opening_hours.open_now","plus_code.compound_code","plus_code.global_code","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","locality","political","bar","restaurant","food","point_of_interest","establishment","cafe","store","real_estate_agency","park","tourist_attraction","accounting","finance","general_contractor","beauty_salon","neighborhood","liquor_store","lawyer","physiotherapist","health","art_gallery","museum","hindu_temple","place_of_worship","book_store","gym","clothing_store"
"11","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","4ee219b819f793d934cc9cff6c014c4c00009614","Colorado Potter's Guild Inc","ChIJ-8Mn9k1-bIcRdHbG2i_meco","ChIJ-8Mn9k1-bIcRdHbG2i_meco","GOOGLE","1541 South Pearl Street, Denver","OPERATIONAL",NA,5,2,NA,"M2Q9+CP Denver, Colorado, United States","85FQM2Q9+CP",39.6886061,-104.9806977,39.6899543302915,-104.979215569709,39.6872563697085,-104.981913530291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","d8e97fcda970760e19aba3783ec0f426e6a617a9","Nayar & Co: Martin Kim CPA","ChIJRYTuGlJ-bIcR8XY-HrDIdlI","ChIJRYTuGlJ-bIcR8XY-HrDIdlI","GOOGLE","3801 East Florida Avenue # 604, Denver","OPERATIONAL",NA,NA,NA,NA,"M2Q9+MW Denver, Colorado, United States","85FQM2Q9+MW",39.6892087,-104.9801633,39.6906523802915,-104.978813369709,39.6879544197085,-104.981511330291,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","e72509f8626f401d3c0782ec90757842f9f995f3","Sage Design Group LLC","ChIJOfxmA1J-bIcR0x4VMh_FVyQ","ChIJOfxmA1J-bIcR0x4VMh_FVyQ","GOOGLE","1500 South Pearl Street # 200, Denver","OPERATIONAL",NA,NA,NA,NA,"M2Q9+MW Denver, Colorado, United States","85FQM2Q9+MW",39.6892268,-104.9801846,39.6905760802915,-104.978956919708,39.6878781197085,-104.981654880292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","28ec40b8007a26b59839f2927c15426ffccd86f7","Edward Jones - Financial Advisor: Heather L Goulding","ChIJ6yU9CVJ-bIcRWb6Lqe9Jtq0","ChIJ6yU9CVJ-bIcRWb6Lqe9Jtq0","GOOGLE","1519 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,TRUE,"M2Q9+HQ Denver, Colorado, United States","85FQM2Q9+HQ",39.6889235,-104.980598,39.6902720302915,-104.979164269709,39.6875740697085,-104.981862230291,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","cd1246830d5868ac01d7f48bc240ea441211ed20","Conservation Solutions","ChIJMegh9lF-bIcRPX4UXU4yoi0","ChIJMegh9lF-bIcRPX4UXU4yoi0","GOOGLE","627 East Florida Avenue, Denver","OPERATIONAL",NA,NA,NA,NA,"M2QC+R3 Denver, Colorado, United States","85FQM2QC+R3",39.689594,-104.979758,39.6908437302915,-104.978410269709,39.6881457697085,-104.981108230291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","69a032b0bd29782a6ec570e170cbf4f0e328ab64","Beacon View Consulting LLC","ChIJmbPHCFJ-bIcRw0vf7CpLC7M","ChIJmbPHCFJ-bIcRw0vf7CpLC7M","GOOGLE","1521 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,NA,"M2Q9+HQ Denver, Colorado, United States","85FQM2Q9+HQ",39.688883,-104.980618,39.6902314802915,-104.979174469708,39.6875335197085,-104.981872430292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","b2f94debfbabe92e58c66ca38cac2d55770c26da","Zing Development Strategies","ChIJ_____8J4bIcRYxYBry5FfQs","ChIJ_____8J4bIcRYxYBry5FfQs","GOOGLE","Denver","OPERATIONAL",NA,NA,NA,NA,"M2R9+2P Denver, Colorado, United States","85FQM2R9+2P",39.690122,-104.980711,39.6914716302915,-104.979222519709,39.6887736697085,-104.981920480292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","0c98cf22ca8cdc5273fa500b2c3a02a963f67a2b","Angel Love Located At SALON ON PEARL","ChIJp671CFJ-bIcRajZ2rzRp8VE","ChIJp671CFJ-bIcRajZ2rzRp8VE","GOOGLE","1527 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,TRUE,"M2Q9+GQ Denver, Colorado, United States","85FQM2Q9+GQ",39.6887703,-104.9806165,39.6901188302915,-104.979174169709,39.6874208697085,-104.981872130292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"19","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","d1c6042d1cce2eb77d52bc0ea7ee401658a66ca9","KPK Solutions LLC","ChIJaY-t1lN-bIcRTea8gVFDPgk","ChIJaY-t1lN-bIcRTea8gVFDPgk","GOOGLE","1376 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,NA,"M2R9+JW Denver, Colorado, United States","85FQM2R9+JW",39.6915627,-104.9801814,39.6929124802915,-104.978959569708,39.6902145197085,-104.981657530291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","https://maps.gstatic.com/mapfiles/place_api/icons/geocode-71.png","83e42af8e5169aaadba30dbfb0332d2402abf18b","South","ChIJf_Sin41_bIcRE530OLjLMcg","ChIJf_Sin41_bIcRE530OLjLMcg","GOOGLE","Denver",NA,NA,NA,NA,NA,NA,NA,39.6785031,-104.9875969,39.711187,-104.918334,39.6529001,-105.0252141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","1850a11d7ad7d36562740a19fa55739f78d0be47","Dan Sidor Photography","ChIJ67DoVlJ-bIcRi8JNqVS-kZM","ChIJ67DoVlJ-bIcRi8JNqVS-kZM","GOOGLE","1434 South Logan Street, Denver","OPERATIONAL",NA,5,2,NA,"M2R8+5X Denver, Colorado, United States","85FQM2R8+5X",39.6904503,-104.9825595,39.6917992302915,-104.981328919709,39.6891012697085,-104.984026880291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png","1e4f77993e45297484239de69b6531382858e07e","Craft Alley","ChIJ0ccNO1J-bIcRyGpXSmIzjhM","ChIJ0ccNO1J-bIcRyGpXSmIzjhM","GOOGLE","1455 South Pearl Street, Denver","OPERATIONAL",NA,4.7,81,TRUE,"M2R9+4P Denver, Colorado, United States","85FQM2R9+4P",39.690286,-104.980665,39.6916354802915,-104.979200169709,39.6889375197085,-104.981898130291,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","589511213bea320e8f9a062cb1d67556d8e24b30","Rosenlund and Sims LLC","ChIJcRiSO1J-bIcRD6L-eHReq3A","ChIJcRiSO1J-bIcRD6L-eHReq3A","GOOGLE","1457 South Pearl Street, Denver","OPERATIONAL",NA,3,1,NA,"M2R9+3P Denver, Colorado, United States","85FQM2R9+3P",39.6902068,-104.9806654,39.6915563302915,-104.979200069708,39.6888583697085,-104.981898030292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","e13931d581bccb145bf0062d673444b952a1c2f4","One Ton Creative Design Group","ChIJz8DJPVJ-bIcR0ErlWSGDRPc","ChIJz8DJPVJ-bIcR0ErlWSGDRPc","GOOGLE","1465 South Pearl Street # 3, Denver","OPERATIONAL",NA,5,28,TRUE,"M2Q9+XM Denver, Colorado, United States","85FQM2Q9+XM",39.689988,-104.9807847,39.6913208302915,-104.979258719708,39.6886228697085,-104.981956680292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","0f5cf5caa10aaacf0f25cf957b36aebc84b2ee6a","Zenith Home Loans","ChIJ4-IdMVJ-bIcRC2v1jvsLX8o","ChIJ4-IdMVJ-bIcRC2v1jvsLX8o","GOOGLE","1423 South Pearl Street, Denver","OPERATIONAL",NA,5,156,TRUE,"M2R9+7M Denver, Colorado, United States","85FQM2R9+7M",39.690651,-104.980756,39.6920006802915,-104.979247069709,39.6893027197085,-104.981945030291,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png","9f89a92f454985d3242c929c714c5681a6e4ddc8","Tavern Platt Park","ChIJ53vaF1J-bIcRYgbBLIIAClM","ChIJ53vaF1J-bIcRYgbBLIIAClM","GOOGLE","1475 South Pearl Street, Denver","OPERATIONAL",2,4,303,TRUE,"M2Q9+WP Denver, Colorado, United States","85FQM2Q9+WP",39.6898469,-104.980641,39.6911963802915,-104.979186469708,39.6884984197085,-104.981884430292,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","4a7565fa3172f8e975a1318cc319a9a757a55c1c","Denver Bankruptcy Attorney","ChIJbWGoGFJ-bIcROPILG2-Go8s","ChIJbWGoGFJ-bIcROPILG2-Go8s","GOOGLE","1468 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,NA,"M2Q9+XW Denver, Colorado, United States","85FQM2Q9+XW",39.6899264,-104.9801815,39.6912748302915,-104.978957019709,39.6885768697085,-104.981654980291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"28","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","9d631a7ca335639f23a6956cccd3d5e3b9947802","Coverly Physical Therapy","ChIJv062_k1-bIcRQjYmSCkMqF0","ChIJv062_k1-bIcRQjYmSCkMqF0","GOOGLE","1550 South Pearl Street #101, Denver","OPERATIONAL",NA,5,18,TRUE,"M2Q9+9X Denver, Colorado, United States","85FQM2Q9+9X",39.6884811,-104.9801197,39.6897893802915,-104.978770619708,39.6870914197085,-104.981468580292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"29","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","2961dc29c9c7ba67cc847a63613ce7ede1751611","Gallery 1505","ChIJSSHpD1J-bIcR3Y8iyOtP8bI","ChIJSSHpD1J-bIcR3Y8iyOtP8bI","GOOGLE","1505 South Pearl Street, Denver","OPERATIONAL",NA,4.8,19,FALSE,"M2Q9+MQ Denver, Colorado, United States","85FQM2Q9+MQ",39.6892024,-104.9805785,39.6905511802915,-104.979153919708,39.6878532197085,-104.981851880292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"30","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","e696a46b8080b7424dddced3fcbb19ddc7c2dd5c","Gallery 1505 Fine Jewelry, Fine Art, and Gifts","ChIJSSHpD1J-bIcRn0jz2ff2jJo","ChIJSSHpD1J-bIcRn0jz2ff2jJo","GOOGLE","1505 South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,FALSE,"M2Q9+MQ Denver, Colorado, United States","85FQM2Q9+MQ",39.6892024,-104.9805785,39.6905511802915,-104.979153919708,39.6878532197085,-104.981851880292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"31","https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png","f4a71b6d173d2743c7412aa75622f16e8acd4087","Que Bueno Suerte","ChIJu7v2A1J-bIcRLch8En7gC3w","ChIJu7v2A1J-bIcRLch8En7gC3w","GOOGLE","1518 South Pearl Street, Denver","OPERATIONAL",3,4.2,374,TRUE,"M2Q9+JX Denver, Colorado, United States","85FQM2Q9+JX",39.6890777,-104.9801197,39.6904649302915,-104.978924619708,39.6877669697085,-104.981622580291,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","03d661a7b9b737162322669af4975a9a283f903f","JJ Cunningham's Gallery","ChIJRdS_CFJ-bIcRI4b-8mee0HI","ChIJRdS_CFJ-bIcRI4b-8mee0HI","GOOGLE","1523 South Pearl Street, Denver","OPERATIONAL",NA,5,3,TRUE,"M2Q9+GQ Denver, Colorado, United States","85FQM2Q9+GQ",39.6888583,-104.9805864,39.6902068802915,-104.979158769709,39.6875089197085,-104.981856730291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"33","https://maps.gstatic.com/mapfiles/place_api/icons/worship_hindu-71.png","8e133a8b53263e4d507dc19cdcd4460303ac4f70","Shiva Sai Mandir","ChIJpSrpsVN-bIcRwdg88LKWrK8","ChIJpSrpsVN-bIcRwdg88LKWrK8","GOOGLE","1391 South Pennsylvania Street, Denver","OPERATIONAL",NA,4.8,28,NA,"M2R9+G7 Denver, Colorado, United States","85FQM2R9+G7",39.6913493,-104.9818566,39.6926980302915,-104.980377469709,39.6900000697085,-104.983075430292,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"34","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","2cc0d54d6446667544653db8be76f7c5e2cc999f","Vistage - Business Coach","ChIJU8vtVFJ-bIcR8q5rRMTQaoY","ChIJU8vtVFJ-bIcR8q5rRMTQaoY","GOOGLE","1420 South Logan Street, Denver","OPERATIONAL",NA,NA,NA,NA,"M2R9+82 Denver, Colorado, United States","85FQM2R9+82",39.690791,-104.982441,39.6921398802915,-104.981269819709,39.6894419197085,-104.983967780291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png","eb860489c4be85d35827ffa68892802e64986592","Bird","ChIJ31VHCFJ-bIcRDrDVdzUYVuU","ChIJ31VHCFJ-bIcRDrDVdzUYVuU","GOOGLE","1529 South Pearl Street, Denver","OPERATIONAL",2,4.2,391,TRUE,"M2Q9+FQ Denver, Colorado, United States","85FQM2Q9+FQ",39.6886956,-104.9806211,39.6900440302915,-104.979176819708,39.6873460697085,-104.981874780292,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png","fc7f873ee47e1a7e15de6ad37b84a9b0ad2d5049","Second Star to the Right Children's Books","ChIJ03NmH4R_bIcR9GEsh5TTWNE","ChIJ03NmH4R_bIcR9GEsh5TTWNE","GOOGLE","1545 South Pearl Street, Denver","OPERATIONAL",NA,4.9,130,TRUE,"M2Q9+CQ Denver, Colorado, United States","85FQM2Q9+CQ",39.6885179,-104.9806201,39.6898663302915,-104.979177219709,39.6871683697085,-104.981875180291,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"37","https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png","fe90a4ab8f8a7f777b1a647bce18896a0b7db69e","FINN Real Estate","ChIJWdya901-bIcRa7hG1rkfdtk","ChIJWdya901-bIcRa7hG1rkfdtk","GOOGLE","1457-A South Pearl Street, Denver","OPERATIONAL",NA,NA,NA,TRUE,"M2Q9+9Q Denver, Colorado, United States","85FQM2Q9+9Q",39.6884987,-104.980556,39.6898473302915,-104.979145219708,39.6871493697085,-104.981843180292,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
